ID_BCT_O,ID_ANPR,DIRECCION,ESQUINA,COLONIA,SECTOR_UPC,DELEGACION,CLASIFICAC,BOTON,ALTAVOZ,C2,DELE_CV,LONGITUDE,LATITUDE,CXGW,CYGW,FASE,UOBJECTID,UID,UDELEGACIO,USECTOR,UNOMBRE,UREGION
"12013","0",AV 4,CALLE 3,VALENTIN GOMEZ FARIAS,ZARAGOZA,VENUSTIANO CARRANZA,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 NORTE,VENUSTIANO CARRANZA,"489915","2147100",-99.096062000000003,19.418161999999999,7K,"32","32",VENUSTIANO CARRANZA,VCA-04,ZARAGOZA,"7"
"12014","0",AV 6,CALLE 7,VALENTIN GOMEZ FARIAS,ZARAGOZA,VENUSTIANO CARRANZA,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 NORTE,VENUSTIANO CARRANZA,"489939","2146967",-99.095832999999999,19.416960000000000,7K,"32","32",VENUSTIANO CARRANZA,VCA-04,ZARAGOZA,"7"
"12015","0",AV 6,CALLE 33,VALENTIN GOMEZ FARIAS,ZARAGOZA,VENUSTIANO CARRANZA,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 NORTE,VENUSTIANO CARRANZA,"490410","2146680",-99.091345000000004,19.414369000000001,7K,"32","32",VENUSTIANO CARRANZA,VCA-04,ZARAGOZA,"7"
"12016","0",GENERAL FRANCISCO MORAZAN,CALLE 29,VALENTIN GOMEZ FARIAS,ZARAGOZA,VENUSTIANO CARRANZA,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 NORTE,VENUSTIANO CARRANZA,"490291","2146622",-99.092478000000000,19.413844000000001,7K,"32","32",VENUSTIANO CARRANZA,VCA-04,ZARAGOZA,"7"
"12017","0",GRAL FRANCISCO MORAZAN,CALLE 21,VALENTIN GOMEZ FARIAS,ZARAGOZA,VENUSTIANO CARRANZA,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 NORTE,VENUSTIANO CARRANZA,"490144","2146700",-99.093879000000001,19.414548000000000,7K,"32","32",VENUSTIANO CARRANZA,VCA-04,ZARAGOZA,"7"
"12018","0",CIRCUITO INTERIOR (BLVD PUERTO AEREO),AV 6,VALENTIN GOMEZ FARIAS,ZARAGOZA,VENUSTIANO CARRANZA,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 NORTE,VENUSTIANO CARRANZA,"489793","2147042",-99.097223999999997,19.417636999999999,7K,"32","32",VENUSTIANO CARRANZA,VCA-04,ZARAGOZA,"7"
"12026","0",AV 16,CALLE 13,IGNACIO ZARAGOZA,ZARAGOZA,VENUSTIANO CARRANZA,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 NORTE,VENUSTIANO CARRANZA,"489778","2146388",-99.097363000000001,19.411726999999999,7K,"32","32",VENUSTIANO CARRANZA,VCA-04,ZARAGOZA,"7"
"12027","0",AV 12,CALLE 21,ZARAGOZA PTE.,ZARAGOZA,VENUSTIANO CARRANZA,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 NORTE,VENUSTIANO CARRANZA,"490038","2146511",-99.094887000000000,19.412839999999999,7K,"32","32",VENUSTIANO CARRANZA,VCA-04,ZARAGOZA,"7"
"12102","0",ASISTENCIA PUBLICA,ENTRE AVIACION COMERCIAL Y AVIACION CIVIL,INDUSTRIAL PUERTO AEREO,ZARAGOZA,VENUSTIANO CARRANZA,ZONA HABITACIONAL,CON BOTON_OP,CON ALTAVOZ_OP,C2 NORTE,VENUSTIANO CARRANZA,"490306","2147361",-99.092338999999996,19.420522999999999,7K,"32","32",VENUSTIANO CARRANZA,VCA-04,ZARAGOZA,"7"
"12104","0",AGRICULTURA,BELLAS ARTES,FEDERAL,ZARAGOZA,VENUSTIANO CARRANZA,ZONA HABITACIONAL,CON BOTON_OP,CON ALTAVOZ_OP,C2 NORTE,VENUSTIANO CARRANZA,"491148","2147388",-99.084318999999994,19.420770000000001,7K,"32","32",VENUSTIANO CARRANZA,VCA-04,ZARAGOZA,"7"
"12138","0",AV 12,CALLE 47,IGNACIO ZARAGOZA,ZARAGOZA,VENUSTIANO CARRANZA,ZONA HABITACIONAL,CON BOTON_OP,CON ALTAVOZ_OP,C2 NORTE,VENUSTIANO CARRANZA,"490593","2146175",-99.089599000000007,19.409806000000000,7K,"32","32",VENUSTIANO CARRANZA,VCA-04,ZARAGOZA,"7"
"12347","0",RECREO,PRIV FRANCISCO SARABIA,SANTA CRUZ AVIACION,ZARAGOZA,VENUSTIANO CARRANZA,ZONA HABITACIONAL,SIN BOTON,CON ALTAVOZ_OP,C2 NORTE,VENUSTIANO CARRANZA,"489789","2147534",-99.097264999999993,19.422083000000001,7K,"32","32",VENUSTIANO CARRANZA,VCA-04,ZARAGOZA,"7"
"16997","0",AV 4,CALLE 53,IGNACIO ZARAGOZA,ZARAGOZA,VENUSTIANO CARRANZA,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 NORTE,VENUSTIANO CARRANZA,"490978","2146453",-99.085933999999995,19.412320000000001,7K,"32","32",VENUSTIANO CARRANZA,VCA-04,ZARAGOZA,"7"
"16998","0",CALLE 55,AV 10,IGNACIO ZARAGOZA,ZARAGOZA,VENUSTIANO CARRANZA,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 NORTE,VENUSTIANO CARRANZA,"490857","2146136",-99.087085000000002,19.409454000000000,7K,"32","32",VENUSTIANO CARRANZA,VCA-04,ZARAGOZA,"7"
"16999","0",VIADUCTO RIO DE LA PIEDAD,AV 16,ZARAGOZA,ZARAGOZA,VENUSTIANO CARRANZA,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 NORTE,VENUSTIANO CARRANZA,"490316","2146064",-99.092236999999997,19.408801000000000,7K,"32","32",VENUSTIANO CARRANZA,VCA-04,ZARAGOZA,"7"
"25","0",TRABAJO,LA FAMA,BARRIO LA FAMA,FUENTE,TLALPAN,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"481317","2132859",-99.177819000000000,19.289396000000000,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"26","0",SANTA URSULA,AV INSURGENTES SUR,TLALPAN,FUENTE,TLALPAN,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"481562","2132254",-99.175478999999996,19.283930999999999,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"914","0",CARRETERA PICACHO AJUSCO,TEKAL,ZONA EJIDOS DE PADIERNA,FUENTE,TLALPAN,INCIDENCIA DELICTIVA,CON BOTON_OP,SIN ALTAVOZ,C2 SUR,TLALPAN,"477156","2132262",-99.217412999999993,19.283961000000001,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"1039","0",CONSTITUCION,JOSE MA PINO SUAREZ,MIGUEL HIDALGO 2ra SECC,FUENTE,TLALPAN,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"479145","2131924",-99.198486000000003,19.280933000000001,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"1105","0",OTOMIES,ZEMPOALTECAS,TLALCOLIGIA,FUENTE,TLALPAN,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"481930","2131220",-99.171971999999997,19.274597000000000,1.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"1110","0",CALZ FUENTES BROTANTES,AV INSURGENTES SUR Y PRIV FUENTES BROTANTES,BARRIO CAMISETAS,FUENTE,TLALPAN,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"481630","2132857",-99.174839000000006,19.289387999999999,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"1111","0",ALFREDO DE LA HUERTA,FELIPE ANGELES,AMPL MIGUEL HIDALGO 3A SECC,FUENTE,TLALPAN,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"478748","2132106",-99.202264000000000,19.282568999999999,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"1112","0",ALFREDO V BONFIL,FELIPE ANGELES,AMPL MIGUEL HIDALGO 3A SECC,FUENTE,TLALPAN,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"478635","2132072",-99.203340999999995,19.282257000000001,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"1114","0",DEL PANTEON,SANTA URSULA Y CDA PANTEON,SANTA URSULA XITLA,FUENTE,TLALPAN,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"481251","2131868",-99.178443000000001,19.280445000000000,1.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"1115","0",VOLCAN FUJIYAMA,VOLCAN COTOPAXI Y VOLCAN ELBRUZ,EL MIRADOR,FUENTE,TLALPAN,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"481400","2130637",-99.177008000000001,19.269321999999999,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"1117","0",SIERRA SAN JUAN,ZACAPOAXTLA Y LA TROJE,MIRADOR DEL VALLE (R ECOLOGI PARQUE NACIONAL AJ),FUENTE,TLALPAN,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"480622","2129197",-99.184396000000007,19.256298999999999,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"1135","0",ADOLFO RUIZ CORTINES,BENITO JUAREZ,MIGUEL HIDALGO 3ra SECC,FUENTE,TLALPAN,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"477970","2132341",-99.209671000000000,19.284689000000000,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"1553","0",CORREGIDORA,CAMPO XOCHITL,MIGUEL HIDALGO 1ra SECCION,FUENTE,TLALPAN,INCIDENCIA DELICTIVA,CON BOTON_OPF2,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"480788","2132965",-99.182856999999998,19.290357000000000,1.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"1555","0",TIZIMIN,CELESTUN,HEROES DE PADIERNA,FUENTE,TLALPAN,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"477433","2132891",-99.214787999999999,19.289650000000002,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"1556","0",ANILLO PERIFERICO,FRENTE A PERISUR,PARQUE DEL PEDREGAL,FUENTE,TLALPAN,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OPM,C2 SUR,TLALPAN,"480071","2134282",-99.189695000000000,19.302251999999999,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"1557","0",MIGUEL HIDALGO (CANTERA),PRIV CANTERA (PROL CANTERA),CONJUNTO FOVISSSTE FUENTES BROTANTES  (PARQUE NACIONA,FUENTE,TLALPAN,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"480603","2131891",-99.184606000000002,19.280646999999998,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"1558","0",VERACRUZ,FRANCISCO VILLA,AMPL MIGUEL HIDALGO 2da SECCION,FUENTE,TLALPAN,INCIDENCIA DELICTIVA,CON BOTON_OPF2,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"479810","2132478",-99.192160000000001,19.285945999999999,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"1559","0",GUADALUPE VICTORIA,JESUS LECUONA,MIGUEL HIDALGO 3ra SECCION,FUENTE,TLALPAN,INCIDENCIA DELICTIVA,CON BOTON_OP,SIN ALTAVOZ,C2 SUR,TLALPAN,"478816","2132242",-99.201617999999996,19.283802999999999,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"1560","0",CORREGIDORA,AV DE LAS TORRES,AMPL MIGUEL HIDALGO 2A SECC,FUENTE,TLALPAN,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OPM,C2 SUR,TLALPAN,"479557","2131824",-99.194560999999993,19.280033000000000,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"1564","0",TARASCOS,TOTONACAS,TLALCOLIGIA,FUENTE,TLALPAN,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"481774","2131530",-99.173462000000001,19.277388999999999,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"3415","0",ANILLO PERIFERICO BLVD ADOLFO RUIZ CORTINES,AV ZACATEPETL,PARQUES DEL PEDREGAL,UNIVERSIDAD,COYOACAN,CONTROL DE TRANSITO,N/A,N/A,C2 SUR,COYOACAN,"479726","2134232",-99.192977999999997,19.301797000000001,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"3464","0",BLVD ADOLFO RUIZ CORTINES,CAMINO A SANTA TERESA,JARDINES DE LA MONTAÑA,UNIVERSIDAD,COYOACAN,CONTROL DE TRANSITO,N/A,N/A,C2 SUR,COYOACAN,"479113","2134387",-99.198814999999996,19.303191000000002,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"3646","0",PASEO DEL PEDREGAL,MONTE DE FUNIAR,JARDINES DE LA MONTAÑA,FUENTE,TLALPAN,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"478843","2133754",-99.201378000000005,19.297467999999999,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"3650","0",TICUL,TEKAL,ZONA EJIDOS DE PADIERNA,FUENTE,TLALPAN,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"477746","2132289",-99.211802000000006,19.284216000000001,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"3675","0",AV INSURGENTES SUR,AYUNTAMIENTO,BARRIO LA FAMA,FUENTE,TLALPAN,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"481282","2133223",-99.178157999999996,19.292693000000000,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"3680","0",ARENAL,CAMINO A FUENTES BROTANTES,STA URSULA XITLA,HOSPITALES,TLALPAN,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"481303","2132456",-99.177949999999996,19.285761999999998,1.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"3683","0",CUAUTLA,SAN JOSE BUENAVISTA,STA URSULA XITLA,FUENTE,TLALPAN,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"481370","2132237",-99.177310000000006,19.283783000000000,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"3688","0",CAMINO A SANTA TERESA,AV ZACATEPETL,FRACC CONDOMINIO DEL BOSQUE,FUENTE,TLALPAN,EQUIP. E INST. ESTRATEGICAS,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"479812","2133652",-99.192153000000005,19.296555999999999,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"3713","0",ALFREDO DE LA HUERTA,TORIBIO DE ALCARAZ ANTES LAZARO CARDENAS,MIGUEL HIDALGO 3ra SECC,FUENTE,TLALPAN,EQUIP. E INST. ESTRATEGICAS,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"478680","2132326",-99.202912999999995,19.284561000000000,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"3714","0",CONSTITUCION,ALFREDO V BONFIL,AMPL MIGUEL HIDALGO 3a SECC,FUENTE,TLALPAN,INCIDENCIA DELICTIVA,CON BOTON_OPF2,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"478723","2131810",-99.202498000000006,19.279897999999999,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"3715","0",MICHOACAN,CORREGIDORA,MIGUEL HIDALGO,FUENTE,TLALPAN,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"480575","2132700",-99.184881000000004,19.287960000000002,1.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"3716","0",JOSE MA MORELOS,VALENTIN GAMA Y CRUZ,MIGUEL HIDALGO 1ra SECC,FUENTE,TLALPAN,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"480143","2132320",-99.188989000000007,19.284521000000002,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"3717","0",AV DE LAS TORRES,BENITO JUAREZ,AMPLIACION MIGUEL HIDALGO 2da SECCION,FUENTE,TLALPAN,INCIDENCIA DELICTIVA,CON BOTON_OP,SIN ALTAVOZ,C2 SUR,TLALPAN,"479519","2132035",-99.194924999999998,19.281939000000001,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"3727","0",CIRCUITO PICACHO AJUSCO,ENCINOS,MIGUEL HIDALGO SECCION 4,FUENTE,TLALPAN,INCIDENCIA DELICTIVA,SIN BOTON,SIN ALTAVOZ,C2 SUR,TLALPAN,"478364","2130956",-99.205909000000005,19.272175000000001,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"3745","0",INSURGENTES,CUAUHTEMOC,DESARROLLO URBANO QUETZALCOATL,FUENTE,TLALPAN,INCIDENCIA DELICTIVA,CON BOTON_OP,SIN ALTAVOZ,C2 SUR,TLALPAN,"480933","2133378",-99.181481000000005,19.294091000000002,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"4040","0",JOSEFA ORTIZ DE DOMINGUEZ,JESUS LECUONA,AMPL MIGUEL HIDALGO 2A SECC,FUENTE,TLALPAN,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"479291","2132393",-99.197098999999994,19.285173000000000,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"4041","0",CAMINO A SANTA TERESA Y AV ZACATEPETL,INTERIOR DEL PARQUE ZONA DE ESTACIONAMIENTO,PARQUE NACIONAL DEL PEDREGAL,FUENTE,TLALPAN,EQUIP. E INST. ESTRATEGICAS,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"479871","2133513",-99.191590000000005,19.295300000000001,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"4043","0",IGNACIO RAMIREZ,RICARDO FLORES MAGON,AMPL MIGUEL HIDALGO 2ra SECC,FUENTE,TLALPAN,INCIDENCIA DELICTIVA,CON BOTON_OPF2,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"478002","2131862",-99.209361000000001,19.280360000000002,1.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"4044","0",AV DE LAS TORRES (AV JAIME TORRES BODET),CARLOS LAZO,AMPLIACION MIGUEL HIDALGO 2da SECCION,FUENTE,TLALPAN,EQUIP. E INST. ESTRATEGICAS,CON BOTON_OP,CON ALTAVOZ_OPM,C2 SUR,TLALPAN,"479424","2132493",-99.195834000000005,19.286078000000000,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"4045","0",CHINAMITAS,COAHULTECOS,PEDREGAL SANTA URSULA XITLA,FUENTE,TLALPAN,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"481129","2131146",-99.179592999999997,19.273921000000001,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"5694","0",ADOLFO RUIZ CORTINES,ADOLFO LOPEZ MATEOS,AMPL MIGUEL HIDALGO 3ra SECC,FUENTE,TLALPAN,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"478394","2132479",-99.205636999999996,19.285940000000000,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"5698","0",SOR JUANA INES DE LA CRUZ,AYUNTAMIENTO,MIGUEL HIDALGO 1ra SECCION,FUENTE,TLALPAN,INCIDENCIA DELICTIVA,CON BOTON_OP,SIN ALTAVOZ,C2 SUR,TLALPAN,"481047","2132731",-99.180389000000005,19.288243999999999,1.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"5704","0",CAMINO A LA CANTERA,CAMINO A LA MESA,MESA DE LOS HORNOS,FUENTE,TLALPAN,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"480338","2131370",-99.187123000000000,19.275938000000000,1.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"5705","0",OTOMIES,YAQUIS,TLALCOLIGIA,FUENTE,TLALPAN,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"482092","2131520",-99.170432000000005,19.277310000000000,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"5986","0",JOSE GARCIA PRECIAT,GUADALUPE VICTORIA (ANTES IGNACIO MARIANO CASAS),AMPLIACION MIGUEL HIDALGO 2da SECCION,FUENTE,TLALPAN,INCIDENCIA DELICTIVA,CON BOTON_OPF2,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"479009","2131622",-99.199774000000005,19.278202000000000,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"5987","0",AV INSURGENTES SUR,AV INSURGENTES SUR (RET),BARRIO EL TRUENITO,FUENTE,TLALPAN,EQUIP. E INST. ESTRATEGICAS,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"482408","2131631",-99.167426000000006,19.278316000000000,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"6220","0",QUICHES,PUQUES,PEDREGAL STA URSULA XITLA,FUENTE,TLALPAN,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"481543","2131276",-99.175655000000006,19.275099999999998,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"7477","0",NAHOAS,OTOMIES,TLALCOLIGIA,FUENTE,TLALPAN,EDUCACION,CON BOTON_OPF2,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"481891","2131169",-99.172337999999996,19.274135999999999,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"7497","0",ISIDRO FABELA,AV CANTERA,TEPETONGO,FUENTE,TLALPAN,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"480053","2130897",-99.189830999999998,19.271657999999999,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"7498","0",LOMA BONITA,CAMELIA,SAN JUAN TEPEXIMILPA,FUENTE,TLALPAN,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"479914","2130924",-99.191151000000005,19.271899000000001,1.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"7499","0",QUERETARO,LEONA VICARIO,MIGUEL HIDALGO,FUENTE,TLALPAN,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"480658","2132561",-99.184088000000003,19.286701000000001,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"7507","0",VENUSTIANO CARRANZA,ALFREDO DE LA HUERTA,MIGUEL HIDALGO 3A SECC,FUENTE,TLALPAN,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"478783","2131996",-99.201929000000007,19.281580000000002,1.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"7510","0",AV INSURGENTES,ANILLO PERIFERICO,PARQUE DEL PEDREGAL,FUENTE,TLALPAN,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"480461","2134203",-99.185981999999996,19.301542000000001,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"7516","0",IZTACCIHUATL,SOR JUANA INES DE LA CRUZ,MIGUEL HIDALGO 1RA SECC,FUENTE,TLALPAN,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"480926","2132792",-99.181544000000002,19.288792999999998,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"7518","0",VOLCAN FERNANDINA,VOLCAN AGUA,MIRADOR 2da SECC,FUENTE,TLALPAN,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"480855","2130884",-99.182198000000000,19.271550999999999,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"7521","0",CAMINO A SANTA TERESA,CIRCUITO PARA CORRER (INTERIOR DEL BOSQUE),PARQUES DEL PEDREGAL,FUENTE,TLALPAN,EQUIP. E INST. ESTRATEGICAS,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"479694","2133539",-99.193275000000000,19.295534000000000,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"7524","0",AV FUENTES BROTANTES (AV REYNOSA),GUADALAJARA Y MICHOACAN,U H FUENTES BROTANTES,FUENTE,TLALPAN,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"480522","2132143",-99.185376000000005,19.282919000000000,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"7527","0",SIERRA SAN PEDRO (CERRO SAN PEDRO),MESETA DE SAN CRISTOBAL Y SIERRA SAN GREGORIO,TLALMILLE,FUENTE,TLALPAN,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"480553","2129611",-99.185059999999993,19.260038000000002,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"7534","0",CHINANTECOS,CDA IZILES Y HUASTECOS (C AYCATES),PEDREGAL DE LAS AGUILAS,FUENTE,TLALPAN,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"481434","2130981",-99.176685000000006,19.272425999999999,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"7535","0",AV FUENTES BROTANTES (AV REYNOSA),MICHOACAN,U H FUENTES BROTANTES,FUENTE,TLALPAN,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"480826","2132409",-99.182491999999996,19.285332000000000,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"7543","0",SAN JUAN DEL RIO,CDA SAN JUAN DEL RIO,BARRIO EL METRO,FUENTE,TLALPAN,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"480479","2132255",-99.185794000000001,19.283937000000002,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"7545","0",CDA QUERETARO,CDA MICHOACAN,MIGUEL HIDALGO 1RA SECC,FUENTE,TLALPAN,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"480730","2132525",-99.183406000000005,19.286375000000000,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
"7552","0",GUADALAJARA,AV FUENTE BROTANTES,U H FUENTES BROTANTES,FUENTE,TLALPAN,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 SUR,TLALPAN,"480733","2132378",-99.183370999999994,19.285046999999999,6.5K,"55","55",TLALPAN,TLP-02,FUENTE,"13"
